feature	Actinomyces	Bifidobacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Gordonibacter	f__Barnesiellaceae.g__uncultured	Tannerellaceae	Parasediminibacterium	Campylobacter	Gastranaerophilales	Dielma	Holdemania	Lacticaseibacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	RF39	f__Christensenellaceae.g__unassigned	Anaerostignum	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.003	Lactonifactor	X.Eubacterium._ruminantium_group	UCG.008	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerotruncus	Candidatus_Soleaferrea	Paludicola	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Allisonella	Anaeroglobus	Methylobacterium.Methylorubrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Janthinobacterium	Massilia	Aggregatibacter	Dyella	Pyramidobacter
4030.4.lib30	0	82	0	0	0	0	90	0	0	0	17469	0	0	0	0	0	0	0	0	0	7014	0	0	0	28	0	129	0	48	19	1243	0	271	0	9	0	194	0	924	0	56	3514	0	893	1318	0	1529	0	0	100	1714	298	21	14	0	860	55	0	14682	673	12	0	116	0	0	0	0	66	1036	5135	3665	0	81	612	374	26	0	608	477	46	0	0	0	112	0	0	3764	0	120	84	22	1291	0	0	64	0	141	0	0	102	443	21	0	0	969	0	80	0	11	0	0	605	0	0	0	308	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	690	0	0	0	3	0	5	0	0	0	0	0
4034.2.lib29	0	10	0	0	178	17	0	0	0	0	3705	55	0	0	0	0	0	0	0	0	0	78	0	0	0	4	0	0	0	2	7	0	17	0	0	0	0	0	2	491	169	2265	985	196	521	0	160	62	0	0	297	236	58	8	0	73	10	8	615	0	0	0	45	0	165	0	0	159	27	524	772	0	94	24	40	0	0	3	0	2	15	3	0	12	0	0	4667	0	33	0	0	1622	0	0	7	0	0	0	0	0	332	8	0	1311	11	29	0	0	0	0	0	28	0	211	953	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4034.3.lib29	0	7	0	0	71	11	0	0	0	0	3761	32	0	0	0	0	0	0	0	0	0	66	0	0	0	6	0	0	0	0	6	0	38	2	0	0	0	0	0	445	74	2086	628	194	414	0	118	61	0	0	227	84	44	0	0	55	14	23	454	0	0	0	24	0	100	0	0	120	19	304	602	0	62	15	11	0	0	5	0	0	28	9	0	5	0	0	3044	0	41	0	0	1466	0	0	7	0	5	0	0	0	198	10	0	554	0	10	3	0	0	0	0	17	2	182	559	0	0	38	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4034.4.lib29	0	4	0	0	67	17	0	0	0	0	7500	190	0	0	0	0	0	0	0	0	0	226	0	0	0	5	0	0	0	0	3	0	30	0	0	0	0	0	0	493	59	1395	571	174	585	0	141	57	0	4	291	88	43	5	0	61	8	12	569	0	0	0	25	0	56	0	0	112	17	210	590	0	83	40	71	0	0	7	0	0	37	0	0	0	0	0	3633	0	71	0	0	1866	0	7	18	0	6	0	0	0	185	8	0	647	2	25	2	0	0	0	0	38	0	140	508	7	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035.2.lib27	0	275	0	0	0	0	11	0	0	0	4201	512	0	224	0	0	0	0	0	0	69	242	181	0	22	5	0	0	0	0	0	0	6	0	0	0	0	0	0	7	36	1663	0	0	97	5	72	14	0	10	104	3	0	0	0	434	8	0	3125	23	0	0	9	0	78	0	0	0	31	167	127	0	2	17	77	14	0	42	6	0	0	0	0	0	0	0	8056	0	16	0	29	0	0	0	0	0	100	0	0	0	24	0	0	0	201	0	22	0	0	0	85	0	91	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035.3.lib30	0	345	0	0	0	0	19	0	0	0	5075	524	0	161	0	0	0	0	0	0	106	334	158	0	32	23	12	0	3	0	0	0	14	0	0	0	0	0	0	6	62	1902	0	0	140	2	54	9	0	5	102	14	0	0	0	280	5	0	1682	32	0	0	17	0	146	2	0	0	49	256	243	0	0	15	51	10	0	33	0	0	0	0	0	0	0	0	6174	0	43	0	50	0	8	0	0	0	34	0	0	0	73	0	0	0	187	0	25	0	0	0	161	0	217	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035.4.lib30	0	486	0	0	0	0	46	0	0	0	6324	833	0	380	0	0	0	0	0	0	140	377	397	0	12	13	5	0	0	0	0	0	29	0	0	0	0	0	0	5	51	2237	0	0	151	2	109	20	0	0	191	11	0	0	0	573	8	0	3460	61	0	0	23	4	120	0	0	0	85	568	186	0	0	17	72	24	0	49	4	0	0	3	0	0	0	4	11249	0	57	0	51	0	8	0	0	0	72	0	0	0	60	7	0	0	363	0	90	0	0	0	252	0	473	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036.2.lib27	0	0	0	0	8	0	5	0	0	0	3872	0	0	0	58	0	186	0	0	0	569	75	43	23	0	0	0	0	0	0	4	0	51	0	0	0	0	0	0	0	117	2057	0	0	42	0	347	0	0	139	5406	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	487	0	108	15	0	157	0	0	0	0	11	0	0	72	0	0	96	0	0	0	69	85	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13	944	0	0	0	0	0	9459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036.4.lib30	0	0	0	0	48	0	74	0	0	6	19461	0	0	0	315	0	515	0	0	0	2132	229	112	163	0	0	0	0	0	0	30	0	441	3	0	0	0	0	0	0	156	1935	0	64	185	0	282	0	0	391	10864	0	0	3	0	186	93	0	506	0	15	0	0	0	0	0	0	0	0	0	1402	0	221	52	0	250	0	0	0	0	56	0	0	231	0	0	152	0	0	0	176	90	0	0	0	0	0	0	31	0	0	0	0	0	592	0	12	7	0	0	80	2157	5	0	0	0	15	22868	0	0	0	14	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	7	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
4037.2.lib27	26	32	26	0	108	0	0	14	0	0	8935	126	0	18	23	31	0	11	19	0	118	108	187	0	8	241	0	433	1570	0	0	0	1710	40	16	8	0	0	5	198	222	6032	0	682	701	11	115	153	0	3	164	124	17	120	54	285	37	64	59	0	0	0	104	0	22	0	0	161	29	720	2425	0	79	91	12	11	0	0	11	107	30	29	0	0	0	0	8436	0	9	15	27	992	9	0	0	0	0	0	4	6	1122	0	0	276	0	0	250	0	2	0	67	233	18407	0	0	1315	4	133	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	7	0	0
4037.3.lib30	5	5	0	0	36	0	0	0	0	3	2895	91	0	0	16	52	0	0	0	0	155	50	51	0	2	52	0	182	12	0	0	0	80	0	2	8	0	0	8	80	26	1411	0	274	262	0	43	77	0	0	21	13	2	82	15	114	14	17	8	0	0	0	24	0	34	5	5	44	5	142	670	0	65	75	2	0	0	0	4	56	33	4	0	0	0	0	1911	0	14	0	63	398	0	0	0	0	0	0	0	8	26	0	0	218	0	0	76	0	5	0	28	106	236	0	0	53	0	36	0	0	0	19	3	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	13	2	0
4041.2.lib29	0	988	0	0	516	0	8	0	0	0	2830	0	0	0	74	0	0	0	0	0	1009	104	0	0	0	5	0	0	0	0	262	0	90	0	2	134	28	52	0	550	0	1720	0	409	221	17	0	15	0	2	61	51	0	0	68	25	0	10	103	5	114	0	33	0	0	38	95	105	0	9	1261	10	61	18	13	0	13	9	11	29	32	84	0	52	299	6	3057	0	65	17	49	953	0	25	8	0	103	0	5	2	0	0	1266	280	0	0	0	0	0	25	0	111	0	134	0	27	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
4041.3.lib29	0	719	0	0	642	0	6	0	0	0	1939	0	0	0	64	0	0	0	0	0	773	64	0	0	0	11	0	0	0	0	334	0	68	0	2	110	23	44	5	808	0	1229	0	396	261	22	0	19	0	0	69	50	0	0	64	34	0	8	90	5	127	0	26	0	0	35	97	111	0	4	1149	6	68	10	4	0	5	4	2	25	40	58	0	19	389	7	2118	0	41	13	42	551	0	20	11	0	40	0	8	0	0	0	855	168	0	0	0	0	0	9	0	77	0	66	0	20	0	46	0	0	0	0	2	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	1	0	0	3	0	0	0	0	0	0	0
4041.4.lib29	0	1028	0	0	551	0	5	0	0	0	4676	0	0	0	124	0	0	0	0	0	1605	194	0	0	2	16	0	0	0	0	331	0	110	0	3	140	23	80	0	1172	0	2390	0	585	389	43	0	20	0	5	140	111	0	0	122	44	0	19	146	4	197	0	55	0	0	53	159	145	0	6	1510	9	109	0	26	5	28	3	8	39	83	99	0	48	433	0	3563	0	98	13	74	921	0	41	13	8	92	0	6	0	0	0	2339	517	0	0	0	0	0	17	0	222	0	105	0	18	2	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	27	0	0	0	2	0	0	0	0	0	0	0
4042.2.lib27	0	991	0	0	353	34	35	0	0	0	26072	0	1315	67	305	0	0	0	0	0	4087	1338	280	0	28	36	0	566	0	0	0	0	247	0	0	9	0	0	21	1909	459	5220	0	1438	3395	32	776	95	0	4	764	288	75	43	94	216	811	57	1206	0	0	45	0	4	34	0	0	6167	0	2633	9099	50	192	103	233	20	0	110	251	655	29	0	0	162	0	0	19627	0	141	108	412	1788	16	0	65	0	301	0	34	21	38	27	1927	429	1007	0	62	0	0	1294	56	1729	0	0	0	0	20	205	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	11	0	7	9	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0
4042.3.lib30	0	581	0	0	352	27	25	0	0	0	9506	0	390	46	162	0	0	0	0	0	1669	579	79	0	0	40	0	299	0	0	0	0	174	0	2	0	0	0	17	612	281	4014	0	959	1289	10	359	53	0	3	226	167	47	45	42	37	237	23	449	9	0	59	0	0	29	0	0	2566	0	942	3091	15	109	79	81	2	0	56	107	400	21	0	0	133	0	7	6901	0	86	16	272	1101	3	0	30	0	110	0	16	15	41	0	877	207	374	0	21	0	0	700	21	467	26	0	0	6	0	61	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
4042.4.lib30	0	725	8	0	313	46	41	0	0	0	12368	0	613	26	163	0	0	0	0	0	2226	669	148	0	9	25	0	547	0	0	0	0	152	0	0	4	0	0	0	854	393	3826	0	1069	1539	14	413	47	0	0	390	155	77	31	15	84	380	53	587	0	0	47	0	0	51	0	0	3587	0	1689	4896	36	142	105	81	25	0	63	182	454	25	0	0	119	0	15	9177	10	124	55	177	1320	16	0	59	0	198	0	45	0	50	15	1691	368	558	0	99	0	0	727	29	673	136	0	0	0	10	135	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
4051.2.lib27	3	591	2	0	813	0	0	79	0	16	11124	103	93	0	0	0	157	0	1971	2717	245	192	138	36	0	28	0	377	8	0	0	0	90	0	0	274	0	0	3	671	137	3311	316	658	1723	0	216	97	0	0	183	47	114	6	35	278	203	63	1797	0	0	0	104	0	52	6	0	28	0	234	817	3	69	115	9	105	81	0	16	676	47	51	6	0	0	0	18627	0	83	5	198	2583	8	3	0	0	391	0	14	51	59	21	0	0	968	0	67	0	4	0	8	862	0	0	0	3	7	0	0	0	0	0	0	0	0	0	4	0	50	22	9	0	0	0	0	12	0	0	0	26	0	0	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0	0	0
4051.3.lib30	2	596	0	0	896	4	0	99	18	6	5779	131	101	0	0	0	61	0	1553	1012	328	192	190	49	0	35	0	273	8	0	0	0	66	0	0	258	0	0	0	373	130	2868	187	479	1276	0	174	66	0	0	148	29	153	11	33	152	97	22	1066	0	0	0	74	0	47	3	0	31	0	209	463	0	80	143	5	170	66	0	34	479	89	57	7	4	0	0	7094	0	56	5	193	1545	3	0	0	0	155	0	16	24	51	27	0	0	743	0	38	0	0	0	3	511	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	50	24	7	0	0	0	0	3	0	0	0	31	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
4051.4.lib30	0	248	0	0	186	2	0	20	6	9	4101	79	65	0	0	0	68	0	951	1559	156	106	69	32	0	9	0	82	4	0	0	0	20	0	0	90	0	0	0	149	40	875	61	194	684	0	63	35	0	0	50	12	45	7	15	75	55	15	498	0	0	0	56	0	28	0	0	13	0	89	303	2	26	58	2	69	19	0	7	363	56	39	5	6	0	0	3389	0	56	2	108	813	2	0	0	0	163	0	5	12	29	5	0	0	350	0	12	0	0	0	0	183	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	25	13	9	0	0	0	0	2	0	0	0	17	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
4054.2.lib27	0	667	0	0	246	12	3	0	37	0	8306	767	121	121	102	15	0	0	0	0	1053	94	0	0	0	37	0	0	0	0	0	0	3	0	0	1070	143	0	0	1202	42	2658	1411	409	1010	4	918	78	0	0	301	49	177	171	277	119	23	125	1132	0	0	17	79	4	320	45	6	71	0	2309	1193	32	116	130	27	195	152	4	17	1208	227	70	90	0	0	0	13966	225	84	81	231	3771	0	46	13	0	591	48	75	38	52	0	0	0	251	0	0	0	0	0	19	650	138	601	104	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	9	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0
4054.3.lib30	0	1684	0	0	307	31	0	0	63	0	5850	757	123	161	198	40	0	0	0	0	1449	116	0	0	0	78	0	0	12	0	0	0	44	0	0	1071	169	0	0	1457	166	2770	1000	953	956	2	1272	93	0	3	243	191	185	303	127	169	18	115	1117	0	0	42	159	0	638	137	28	98	0	1498	1386	79	383	154	49	270	290	16	18	1874	286	203	193	0	0	0	8249	192	121	63	1044	2801	0	61	19	0	692	93	147	50	157	0	0	0	391	0	7	0	0	0	59	1041	153	1038	180	33	1	0	16	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	65	0	0	0	0	0	0	5	3	10	2	0	0	9	0	0	0	0	0	0	0	0	0	0
4054.4.lib30	0	376	0	0	34	4	0	0	13	0	1931	357	47	105	60	16	0	0	0	0	575	59	0	0	0	5	0	0	2	0	0	0	7	0	0	437	55	0	0	541	35	656	272	229	259	0	425	15	0	0	82	64	51	64	78	72	12	42	337	0	0	18	61	0	147	30	9	19	0	311	527	17	85	65	13	75	65	10	5	739	142	47	66	2	0	0	3256	66	39	36	266	1144	2	13	2	0	217	27	52	10	25	0	0	0	92	0	37	0	0	0	17	268	51	346	43	9	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	18	0	0	2	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0
4056.2.lib27	0	41	0	0	188	0	7	20	0	0	10409	0	211	0	0	0	0	0	0	0	185	0	243	0	63	0	0	0	0	0	0	0	47	0	0	2	0	0	0	12	341	8073	0	51	0	190	910	0	0	423	3975	0	0	0	127	172	0	0	56	0	119	0	0	22	299	0	0	56	766	2043	582	0	45	0	50	8	0	24	2	0	143	0	0	10	0	0	6800	0	42	8	0	1259	19	0	0	0	0	0	0	0	209	0	0	0	15	0	86	0	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
4056.3.lib30	0	72	0	0	520	4	4	26	0	0	17035	0	466	0	0	0	0	0	3	0	345	0	229	0	148	0	0	0	0	1	0	0	56	0	0	0	0	0	0	0	331	6552	0	56	0	197	714	0	0	755	4444	0	0	0	90	166	9	0	27	0	143	0	0	9	331	0	0	41	938	2474	638	10	96	0	77	12	0	28	0	0	124	0	0	12	0	0	12134	0	35	4	0	887	14	0	0	0	0	0	9	0	212	0	0	0	24	0	152	0	0	0	0	1582	2	0	0	0	17	0	0	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4056.4.lib30	0	25	0	0	137	0	0	18	0	0	12722	0	277	0	0	0	0	0	4	0	295	0	243	0	41	0	0	0	0	5	0	0	56	0	0	0	0	0	0	7	168	2597	0	16	0	129	386	0	0	441	2578	0	0	0	39	83	0	0	29	0	134	0	7	0	116	0	0	29	565	1300	410	0	40	0	50	14	0	19	0	0	96	0	0	0	0	5	4356	0	45	0	0	654	3	0	0	0	0	0	7	0	95	0	0	0	10	0	138	0	0	0	0	580	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
4058.3.lib30	0	475	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	0	59	20	0	0	17	19	539	0	177	5	3	0	0	0	58	1877	366	3196	452	0	1727	0	2118	0	0	0	1680	446	833	590	19	44	29	56	3433	56	12	0	658	0	525	263	0	249	17	4726	1027	598	405	0	334	0	0	0	29	1149	0	0	0	0	0	0	10090	0	0	513	649	11674	0	0	0	0	185	0	0	0	734	9	0	0	367	0	482	0	0	0	0	0	2500	0	6	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	20	0	0	0	0	0	35	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0
4058.4.lib30	0	422	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	133	22	0	0	21	19	646	0	136	0	4	0	0	0	73	1534	417	3494	430	0	1558	0	2192	0	0	0	2214	516	919	308	20	60	23	70	4697	50	48	0	846	0	543	275	0	251	22	5353	1271	566	577	0	392	0	0	0	41	851	0	0	0	0	0	0	11227	0	0	745	786	13672	10	0	0	0	206	0	0	0	657	4	0	0	547	0	563	0	0	0	0	0	3033	8	0	77	26	0	0	0	0	0	0	46	0	0	0	0	0	0	12	0	0	0	73	0	0	0	0	0	44	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	3	0	0
4060.2.lib27	0	577	0	0	38	5	0	0	0	0	9294	430	314	104	351	0	1835	0	0	0	824	353	0	0	8	5	0	8	0	0	0	0	103	0	0	889	60	0	65	777	170	3592	51	316	413	0	304	97	0	0	147	42	99	56	139	40	18	48	2127	0	0	0	0	0	237	0	0	171	0	354	1296	16	22	49	16	6	8	0	5	802	237	543	37	68	0	3	7040	28	28	12	447	1472	0	83	34	0	3	0	29	20	0	12	0	1546	0	0	3	0	0	759	7	232	0	0	0	17	10	0	0	0	11	4	0	0	0	0	0	0	3	0	0	7	0	0	0	0	27	0	0	0	0	0	0	0	9	0	0	35	0	0	0	0	0	0	0	0	0	0	0
4060.3.lib30	0	1326	0	0	63	43	5	0	0	0	9222	811	572	170	549	0	2290	0	0	0	1557	567	0	0	22	18	0	20	11	0	0	0	285	0	0	1056	84	16	116	1501	387	4462	120	616	859	0	500	104	0	0	132	55	133	50	157	48	44	59	2838	0	0	0	0	0	636	5	3	190	0	638	1720	26	62	38	22	0	22	2	19	1283	337	979	37	138	0	4	6888	69	88	11	629	1842	6	93	42	0	14	0	57	21	0	18	0	1513	0	0	11	0	0	374	25	464	0	0	0	78	3	0	5	0	29	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	27	0	0	0	7	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0
4060.4.lib30	0	296	0	0	10	5	2	0	0	0	4526	359	242	70	293	0	739	0	0	0	756	312	0	0	2	8	0	3	0	0	0	0	48	0	0	370	35	8	33	435	101	884	30	126	208	4	150	35	0	0	46	19	34	24	54	29	21	7	914	0	0	0	6	0	124	0	6	67	0	143	639	5	29	19	5	4	4	0	7	474	154	298	14	33	0	2	2476	16	33	18	298	550	0	53	14	0	0	0	15	6	0	6	0	1112	0	0	20	0	0	362	6	197	0	0	0	4	0	0	6	0	10	0	0	0	0	0	4	0	0	0	0	4	0	0	8	0	29	0	0	0	0	0	6	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
4061.2.lib29	0	15	0	0	0	0	50	0	0	0	7193	0	0	0	0	0	0	0	0	0	50	332	0	0	112	0	0	0	0	24	37	0	240	38	33	0	0	0	1192	0	7	46	0	0	56	58	0	0	0	530	1181	0	0	0	0	567	43	0	83	0	0	0	0	0	0	0	0	0	3274	4819	479	0	112	0	10	24	0	0	0	10	0	0	0	9	0	0	305	0	86	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	301	0	22	0	112	0	7381	495	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4061.3.lib29	0	31	0	0	0	0	58	0	0	0	10166	0	0	0	0	0	0	0	0	0	125	450	0	0	47	0	0	0	0	20	43	0	133	35	25	0	0	0	290	0	10	110	0	0	25	268	0	0	0	1111	3957	0	0	0	0	590	168	0	382	8	0	0	0	6	0	0	0	0	1688	3899	1544	0	113	2	50	89	0	9	0	23	0	0	0	18	0	0	434	0	102	0	0	0	4	0	0	0	0	0	0	0	73	0	0	0	0	0	754	0	13	0	174	0	6074	539	0	23	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4061.4.lib29	0	21	0	0	0	0	108	0	0	0	18143	0	0	0	0	0	0	0	0	0	72	810	0	0	28	0	0	0	0	18	0	0	107	0	0	0	0	0	73	0	15	121	0	0	22	437	0	0	0	1703	6624	0	0	0	17	448	165	0	438	15	0	0	0	8	0	0	0	0	1323	3301	1521	0	153	5	55	96	0	0	0	24	0	0	0	28	0	0	354	0	158	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	610	0	22	0	169	0	7271	355	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4063.3.lib30	0	0	0	0	0	0	0	0	0	0	26914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	17618	0	65	116	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	1190	87	6	0	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	102	6806	35	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3323	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
4063.4.lib30	0	0	0	0	0	0	0	0	0	0	8370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	10904	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	374	32	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3068	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	0	0	0	0	99	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
