feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Corynebacterium	Olsenella	Faecalitalea	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	Lachnospiraceae_UCG.003	Megamonas	Allisonella	TM7x	Sphingobium	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Pseudomonas
M005.AS	0	0	0	0	0.00331282536677709	0	0	0	0	0	0.000291237394881503	0	0	0.331282536677709	0.0535148713094761	0.00607958061815137	0	0.0014925916487677	0.00232989915905202	0.0038953001565401	0	0	0	0	0	0	0.0210783064545488	0.00717172084895701	0	0	0.0116859004696203	0.0201681895955441	7.28093487203757e-05	0	3.64046743601878e-05	0.000254832720521315	0.000473260766682442	0	0	0	0	0	0	0.00050966544104263	0	0	0	0.000109214023080564	0	0.00174742436928902	0	0	0.000327642069241691	0.000182023371800939	0.00276675525137428	0	0.00167461502056864	0.0056791292001893	0	0.000182023371800939	0.000364046743601878	7.28093487203757e-05	0	0	0.0443044886963486	0	0	0	0.000546070115402818	0.0112854490516582	0.0283592413265863	0	0.0736102515562998	0	0	0	0	0.00105573555644545	0	0	0	0.000218428046161127	0.00291237394881503	0.0359678182678656	0.0705886635844042	0	0.00131056827696676	0	0.010848592959336	0.00651643671047362	0.00342203938985766	0	0.00232989915905202	0.000327642069241691	0.00182023371800939	0.00316720666933634	0.000327642069241691	0	0	0.00502384506170592	0	0	0	7.28093487203757e-05	0	0.024609559867487	0	0.00156540099748808	0.00491463103862536	0	0	0.00338563471549747	0.00265754122829371	0	0	0.00222068513597146	0	0	0.000764498161563945	0	0	0.000145618697440751	0	0	0	0	0	0	0	0	0	0.00786340966180057	0	0	0	0	0.0105937602388147	0	0.0285412646983873	0	0	0.131966944555681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M006.AS	0	0.00895752895752896	0	0	0.0146497517926089	0.000441257584114727	0	0	0	0	0.00189740761169333	0	0.00261812833241405	0.187666850523993	0.00642765214193786	0	0	0.000353006067291782	0.00147085861371576	0	0	0	0.000110314396028682	0.000213274498988785	0	0	0.00719249862107005	0.0130832873690017	0	0	0.0026328369185512	0	0	0	0.000375068946497518	0.0249016363302078	6.6188637617209e-05	0	0.000676594962309248	0	0	0	0	0.000992829564258136	0	0	7.35429306857878e-05	0.00342710056995771	0	0.000978120978120978	0	0	0.0313954771097628	0.0291671263099835	0.0644530244530244	0.0205920205920206	0.0222393822393822	0.0302187902187902	0.000382423239566097	0	0.00291965434822578	0.00205920205920206	0	0	0.11420481706196	0.00279463136605994	0	0.0028755285898143	0.00152233866519581	0.004853833425262	0.00438315866887295	0.00216216216216216	0.01143592572164	0.000132377275234418	0	0	0.00176503033645891	0.0081117852546424	0	0.00272108843537415	0	0	0.00536127964699393	0.009428203713918	0.0422430593859165	0.000147085861371576	0.00971502114359257	0	0.00247839676411105	0.00205184776613348	0.000470674756389042	0	0.000529509100937672	6.6188637617209e-05	0	0	0	0.00136054421768707	0.000117668689097261	0	0	4.41257584114727e-05	0	0	0	0.172340503769075	0	0.00227247655819084	0	0	0.00146350432064718	0.0180400808972238	0	0	9.56058098915242e-05	0.000353006067291782	0	5.14800514800515e-05	0	0	0	0	0.000294171722743151	0	0	0	0.000308880308880309	0	0.000125022982165839	0	0.0062732119874977	0	0.00100018385732671	0.000110314396028682	0.00175767604339033	4.41257584114727e-05	0	0	0.0805809891524177	0.000411840411840412	0.000779555065269351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82515168229454e-05	0
M006.SI	0	0.00657943555368671	0	0	0.00764302851913231	0	7.42041603799253e-05	0	0	0	0.000544163842786119	0	0.000717306883672611	0.144178683618195	0.00286922753469044	0	0	0.000296816641519701	0.000643102723292686	0	0	0	0	0.000148408320759851	0	0	0.00489747458507507	0.00806351876128522	0	0	0.00183036928937149	0.000222612481139776	0.000272081921393059	0	7.42041603799253e-05	0.0216923495510648	9.89388805065671e-05	0	0.000272081921393059	0	0	0.000247347201266418	0	0.00249820673279082	0	0	0	0.00163249152835836	0	0.00116253184595216	0	0	0.028519132306018	0.0357169358628707	0.1129882015385	0.00826139652229835	0.0193178164189072	0.0165227930445967	0.000519429122659477	0	0.00249820673279082	0.00262188033342403	0	0	0.12565237824334	0.00306710529570358	0	0.00324024833659007	0.00230032897177768	0.00504588290583492	0.00593633283039402	0.00133567488683866	0.0128867891859804	0.000197877761013134	0	0	0.00121200128620545	0.00944866308837716	0	0.00227559425165104	0	0	0.00954760196888372	0.0101412352519231	0.0457839669544139	4.94694402532835e-05	0.00596106755052067	0.000148408320759851	0.0025476761730441	0.000692572163545969	0.000519429122659477	0	0.000494694402532835	0	0	0.0013604096069653	0	0.0010635929654456	0.000197877761013134	0	0	0.000247347201266418	0	0	0	0.183877909421455	0	0.00200351233025798	0.000247347201266418	0	0.000667837443419328	0.0142471987929457	0	0	0	0.000123673600633209	0	0	0.000445224962279552	0	0	0.000395755522026268	0.000346286081772985	0	0	0	4.94694402532835e-05	0	0.000618368003166044	0	0.00373494273912291	0	0.000692572163545969	0	0.000915184644685745	0.000296816641519701	0	0	0.0974547972989686	0.00610947587128052	0.000469959682406194	0	0	0	0	0	0	0	0	0	0	0	0	0.000123673600633209	0	0	0.00220139009127112	0	0
M007.AS	0	0	0.000132934529744101	0	0	0	0	0	0	0	0	0	0	0.171817879694251	0.000997008973080758	0	0	0	0	0	0	0	0	0	0	0	0.000731139913592556	0.00584911930874045	0	0	0	0	0	0	0	0	0.00152874709205716	0	0	0	0.0245928880026587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121635094715852	0	0	0	0	0	0	0	0	0.000332336324360253	0.0364240611498837	0	0	0	0	0	0	0	0.000930541708208707	0	0.00245928880026587	0	0	0	0	0	0	0	0.0139581256231306	0.038218677301429	0.0159521435692921	0	0	0	0.000132934529744101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338983050847458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126487205051512	0	0	0.00199401794616152	0	0	0	0.093386507145231	0	0	0.00232635427052177	0.0180790960451977	0	0	0	0	0	0	0	0	0	0.000132934529744101	0	0	0	0	0	0	0	0	0.427982718511133
M007.SI	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295303036074816	0.00479981714982286	0	0	0	0	0	0	0	0	0	0	0	0.000609500590453697	0.0208753952230391	0	0	0.00228562721420136	0	0	0	0.00647594377357053	0	3.80937869033561e-05	0	0	0	0.0105519789722296	0.000799969524970477	0	0.000647594377357053	0	0	0	0	0	0	0	0.000152375147613424	0	0	0.00742828844615443	0	0	0.000647594377357053	0	0	0	0	0	0	0.0702449430497886	0	0	0	0	0	0	0	0.00460934821530608	0	0.00799969524970477	0	0	0	0	0	0	0	0.0758066359376786	0.163955658832044	0.00510456744504971	0	0.000990438459487258	0	0.00685688164260409	0	0	0	0	0	0	0	0	0	0	0.000342844082130205	0	0.000685688164260409	0	0	0	0	0	0.00121900118090739	0.000876157098777189	0	0	0	0.0040760351986591	0	0	0	0	0	0	0	0	0	0	0.000799969524970477	0	0	0	0	0.0485314845148756	0	0	0.000799969524970477	0	0	0	0.204716010818635	0	0	0.00110471982019733	0.0505885490076569	7.61875738067121e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M008.SI	0	0.000280033604032484	0	0	0.00119014281713806	0	0	0	0	0	0	0	0	0.270162419490339	0	0	0	0	0.00413049565947914	0	0	0	0	0	0	0	0.0125315037804537	0.00476057126855223	0	0	0.00560067208064968	0	0	0	0	0.000490058807056847	0	0	0	0.000350042005040605	0.00154018482217866	0	0	0.00070008401008121	0	0	0	0.0111313357602912	0.00476057126855223	0.00147017642117054	0.000840100812097452	0.00140016802016242	0.00819098291795015	0.000140016802016242	0.017922150658079	7.0008401008121e-05	0.0359143097171661	0.0043405208625035	0.00112013441612994	0.000140016802016242	0.00371044525343041	0.000840100812097452	0	0.000350042005040605	0.0532063847661719	0	0.000140016802016242	0.000210025203024363	0.00231027723326799	0.00189022682721927	0.0126015121814618	0.000560067208064968	0.0227527303276393	0	0	0	0	0.00154018482217866	0	7.0008401008121e-05	0	0	0.00658078969476337	0.00749089890786894	0.134766171940633	0.000140016802016242	0	0	0.000770092411089331	0.00147017642117054	0.00070008401008121	0.000210025203024363	0.00280033604032484	0	0	0.0141416970036404	0.00105012601512181	0.00287034444133296	0.000420050406048726	0.000350042005040605	0	0.000420050406048726	0	0	0.000140016802016242	0.151078129375525	0	0.00371044525343041	0	0	0.00819098291795015	0.00805096611593391	0.000770092411089331	0	0.000210025203024363	0	0.00126015121814618	0	0.00175021002520302	0.00476057126855223	0	0.00112013441612994	0	0	0	0	0.000280033604032484	0	0.0124614953794455	0	0	0.0171520582469896	0.000490058807056847	0	0	0	0.0100812097451694	0	0.00154018482217866	0.100532063847662	0	0.0128815457854943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M009.SI	0	0	0	0	0	8.09301572742723e-05	0	0.000242790471822817	0	0	0	0	0	0.377566160403572	0	0	0	0	0.0082818527610672	0.0285413687987267	0	0	0	0	0	0	0.0271655561250641	0.00965766543472983	0	0	0.00669022633467318	0.000836278291834147	0	0	0.000350697348188513	0	8.09301572742723e-05	0	0	0	0.000107906876365696	0	0	0.000890231730016995	0.000350697348188513	0	0	5.39534381828482e-05	0	0	5.39534381828482e-05	0	0	0.000755348134559875	0.0263832312714128	0	0.0575413418220076	0.0141897542420891	0.000512557662737058	0	0.00310232269551377	0	0	0.00229302112277105	0.144891958240039	0.00304836925733092	0.000296743910005665	0.000269767190914241	0	0	0.00472092584099922	0.000512557662737058	0.0163748684884944	0.000512557662737058	0.000107906876365696	0	0	0.00191534705549111	0	0	0	0	0.00455906552645067	0.0216083519922307	0.0677655183576573	0.000269767190914241	0	0	0.0184520758585341	0.00161860314548545	0.000620464539102754	0.00202325393185681	0.00167255658366829	0.000377674067279937	0	0.00353395020097656	0.00396557770643934	0.00113302220183981	0.000566511100919906	0.00256278831368529	0	0.000188837033639969	0	0	0	0.0228762577895276	0.00105209204456554	0.0031292994146052	0	0	0.00623162211011897	0.00531441366101055	0.0021311608082225	0	0	0.000647441258194178	0.000107906876365696	0	0.00310232269551377	8.09301572742723e-05	0	0.000215813752731393	0.000242790471822817	0	0	0	0.000161860314548545	0	0	0	0	0.0120316167147751	0	0	0	0	0	0.0156195203539346	0	0.0179125414767056	0	0.0305646227305835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39534381828482e-05	0	0.00922603792926704
M010.SI	0	0	0	0	0.00153366392311232	0	0	0	0	0	0	0	0	0.0627268544552937	0.00117580900771944	0	0	0.000255610653852053	0.000613465569244926	0	0	0.00526557946935228	0	0	0	0	0.00547006799243392	0	0	0	0	0.000204488523081642	0	0	0	0.00189151883850519	0	0	0.000306732784622463	0	0	0	0	0.00117580900771944	0.000357854915392874	0	0	0.00613465569244926	0	0.00255610653852053	0	0	0.00414089259240325	5.11221307704105e-05	0.025152088339042	0.00587904503859721	0.0333316292623077	0.0158989826695977	0	0	0.00127805326926026	0.00168703031542355	0	0	0.0510710086396401	0.0043965032462553	0.00250498440775011	0	0.0124226777772098	0.0149276621849599	0.0239762793313225	0.00230049588466847	0.00736158683093911	0	0	0	0.000817954092326568	0.0009713204846378	0	0	0.00102244261540821	0.000664587700015337	0	0.0126271663002914	0.181636930627269	0	0.0029139614539134	0	0.00981544910791882	0	0	0	0	0	0	0.00812841879249527	0.000920198353867389	0.0038852819385512	0	0.00163590818465314	0	0	0	0	0	0.339808803230919	0.00117580900771944	0.000664587700015337	0.000102244261540821	0	0.0038852819385512	0.00705485404631665	0	0	0	0.00255610653852053	0	0	0	0	0.00286283932314299	0.000664587700015337	0.000102244261540821	0	0	0	0.0135473646541588	0	0	0	0	0	0.000511221307704105	0	0	5.11221307704105e-05	0.000613465569244926	0.000408977046163284	0	0.104902612340882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M012.SI	0	0.00345801211890486	0	0	0.0054249547920434	0.00158624409124076	0.000697947400145934	0.00107864598204372	0	0	0	0	0	0.101043748612036	0.0198915009041591	0	0	0	0.00206211731861299	0	0	0.0225246660956188	0	0	0	0	0.0340407981980267	0.0294406903334285	0	0.00171314361854002	0.00184004314583928	0	6.34497636496304e-05	0	0.0014593445639415	0.015798991148758	0	0	0.000190349290948891	0.000920021572919641	0	0	0	0.00164969385489039	0	0	0	0.00453665810094857	0.00640842612861267	0.011674756511532	0.00466355762824783	0	0.0257606040417499	0.00218901684591225	0.0426065162907268	0	0.0282351448240855	0.00853399321087529	0.0014593445639415	0.000317248818248152	0.0229688144411662	0.00126899527299261	0	0	0.0890517432822563	0.00666222518321119	0	0.00704292376510897	0	0.0020938422004378	0.00101519621839409	0.00285523936423337	0.037086386853209	0.00107864598204372	0.00612290219218933	0	0.00136416991846705	0.00777259604707972	0	0.00177659338218965	0	0	0.0175755845309476	0.0304876114336474	0.0632276894768567	0.00126899527299261	0.0046001078645982	0.000317248818248152	0.00704292376510897	0.00247454078233559	0.00377526093715301	0.00377526093715301	0.00193521779131373	0.00212556708226262	0.000222074172773706	0.00828019415627677	0	0.00180831826401447	9.51746454744456e-05	0.00222074172773706	0.000444148345547413	0.00111037086386853	0.00634497636496304	0.000126899527299261	0.00079312204562038	0.105516956949335	0.000190349290948891	0.00770914628343009	0.00409250975540116	0	0.00152279432759113	0.00504425621014562	0	0.00444148345547413	0.000444148345547413	0.00409250975540116	0.00133244503664224	0.00136416991846705	0.0114844072205831	0.000253799054598522	0.00079312204562038	0.00126899527299261	0.00101519621839409	0	0.000920021572919641	0	0.00177659338218965	0	0.000412423463722598	0	0	0.0240157355413851	0	0	0.00203039243678817	0	0.011674756511532	0.000158624409124076	0.0706513118238635	0.000222074172773706	0.000158624409124076	0.00783604581072935	0	0	0	0	0	0	0	9.51746454744456e-05	0	0	0	0	0	0	0	0	0
M013.AS	0	0.00298482245938107	0	0	0.00577253400163321	0	0	0	0	0	0.000281587024469912	0.000506856644045842	0	0.104102722946527	0.00199926787373638	0	0	0.000535015346492834	0.000647650156280799	0.000366063131810886	0	0.00247796581533523	0	0	0	0	0.00419564666460169	0.0189226480443781	0.00627939064567905	0	0.000619491453833807	0	5.63174048939825e-05	0	0.000422380536704869	0.00937684791484808	0	0	0	0	0	0	0	0.00140793512234956	0	0	2.81587024469912e-05	0.009658434939318	0	0.000366063131810886	0	0.000140793512234956	0.0158815081801031	0.00729310393377073	0.0485456030186129	0.00692704080195985	0.0140511925210486	0.0124461464815701	0	0	0.0101371328809168	0.00343536169853293	0	0	0.0342972995804353	0.00405485315236674	0.00149241122969054	0.00994002196378791	0.00388590093768479	0.00796891279249852	0.00923605440261313	0.00233717230310027	0.0203587418691747	0	0	0.00022526961957593	0.000591332751386816	0.00394221834257877	0.00143609382479655	0.000366063131810886	0.000506856644045842	0.00599780362120913	0	0.0223016923380171	0.114634077661701	0	0.00137977641990257	0	0.000422380536704869	5.63174048939825e-05	0.000140793512234956	0.000112634809787965	0	0.000168952214681947	0	0.0029003463520401	0.00183031565905443	0.000394221834257877	0.000309745726916904	0.000535015346492834	0	8.44761073409737e-05	0	0	0	0.408639089910737	0	0.00168952214681947	0.000253428322022921	0	0.00236533100554726	0.015965984287444	0	8.44761073409737e-05	0	0.00067580885872779	0.000112634809787965	0	0.000872919775856728	0.000591332751386816	0	0	0.000253428322022921	0	0	0	0	0	0	0	0	0.00067580885872779	0.000478697941598851	0	0.000281587024469912	0	0.000563174048939825	0.00681440599217188	0	0.0118548137301833	8.44761073409737e-05	0	0	0	0	0	0	0	0	0	0.00596964491876214	0	0	0	0	0	0	0	0
M013.SI	0	0.00278108859753675	7.44934445768772e-05	0	0.00253277711561383	0	0	0	0	0	0.00101807707588399	0.000273142630115217	0	0.0863130711164084	0.00268176400476758	0	0	0.000546285260230433	0.000397298371076679	0.00250794596742153	0	0.00233412793007549	0	0	0	0	0.00859157727453318	0.0232419547079857	0.00757350019864919	0.000372467222884386	0.00109257052046087	0	0.000347636074692094	0	0	0.00558700834326579	0	0	0	0	0	0	0	0.00305423122765197	0.000124155740961462	0	0	0.0252036154151768	0.000223480333730632	0.00220997218911402	0.00116706396503774	0.000645609852999603	0.0134833134684148	0.0062077870480731	0.0391338895510528	0.00831843464441796	0.0137316249503377	0.00881505760826381	0	0	0.00809495431068733	0.00367500993245928	0	0	0.0300705204608661	0.00193682955899881	0.00146503774334525	0.00479241160111244	0.00841775923718713	0.0118692888359158	0.00973381009137863	0.0016388557806913	0.0157429479539134	0	0	0.000148986889153754	0.000347636074692094	0.00290524433849821	0.000968414779499404	0.00139054429876838	0.000148986889153754	0.00278108859753675	0	0.00928684942391736	0.0996722288438617	0.000471791815653556	0.00119189511323004	0	0.0016388557806913	0.000248311481922924	0	0.000571116408422725	0	0	0	0.00849225268176401	0.00280591974572904	0.00265693285657529	0	0.000670441001191895	0.000148986889153754	0	0	0	0	0.442491060786651	0	0.00188716726261422	0.000471791815653556	0.000223480333730632	0.00660508541914978	0.0142530790623758	0	9.93245927691696e-05	0.000273142630115217	0.000496622963845848	0.000148986889153754	0	0.00116706396503774	0.000670441001191895	0	7.44934445768772e-05	0.000844259038537942	0	0	0	0	0	0	0	0	0.000521454112038141	0.00116706396503774	0	0.000869090186730234	0	0.00124155740961462	0.00821911005164879	0	0.00908820023837902	0.000471791815653556	9.93245927691696e-05	0	4.96622963845848e-05	0	0	0	0	0	0	0.00399781485895908	0	0	0	0	0	0	0	0
M014.AS	7.70475383311503e-05	0.0211495492719008	0	0	0	0.000192618845827876	0	7.70475383311503e-05	0	0.000154095076662301	0.00142537945912628	0	0	0.0768163957161569	0.00782032514061176	0	0	0.00100161799830495	0.00157947453578858	0	0.0747361121812158	0.00473842360736574	0	0	0	0.0187225518144695	0.0069728022189691	0.00339009168657061	0	0	0.00146390322829186	0	0.000308190153324601	0	0	0.00358271053239849	0	0	0	0	0	0	0	0.00111718930580168	0	0.000154095076662301	0	0.011788273364666	0	0.00770475383311503	0.000423761460821327	0.00616380306649203	0.091224285384082	0.00716542106479698	0.0467678557670082	0.00731951614145928	0.010247322598043	0.00597118422066415	0	0	0.0118653209029971	0.00261961630325911	0	0	0.04152862316049	0.00547037522151167	0.00111718930580168	0.00350566299406734	0.00427613837737884	0.00801294398643963	0.00104014176747053	0.000269666384159026	0.0139070806687726	0	0	0	0.00416056706988212	0.00346713922490176	0	0.000308190153324601	0.000731951614145928	0.00731951614145928	7.70475383311503e-05	0	0.0846752446259342	0.00104014176747053	0.00288928268741814	0	0.00300485399491486	0.00146390322829186	0.00196471222744433	0.000500808999152477	0.000577856537483627	0.000423761460821327	0.000385237691655752	0.00747361121812158	0.00277371137992141	0.00146390322829186	0.00161799830495416	0.000616380306649203	0	0	0	0.000154095076662301	0	0.271207334925649	0.00138685568996071	0.00292780645658371	0	0.000154095076662301	0.019493027197781	0.0071268972956314	0	0.0055859465290084	0	0.000963094229139379	0.000346713922490176	0	0.000539332768318052	0	0.000346713922490176	0	0	0	0	0	0	0	0.000192618845827876	0.000231142614993451	0	0.020764311580245	0	0	0.00196471222744433	0	0.00643346945065105	0.017952076431158	0	0	0.00142537945912628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M014.SI	0	0.0190648741018303	0	0	0	0.000350003088262543	0	0	0	0	0.00115295134957073	0	0	0.0656564616746618	0.00739124168742665	0	0	0.000823536678264808	0.00207943011261864	0	0.100183236910914	0.00382944555393136	0	0	0	0.027053179880999	0.00671182392785819	0.00337650038088571	0	0	0.000844125095221428	0	8.23536678264808e-05	0	0	0.00393238763871446	0	0	0.000205884169566202	0	0	0	0	0.00109118609870087	0	0	0	0.00918243396265261	0	0.0084618393691709	0.00100883243087439	0.00590887566655	0.130695270840625	0.00947067180004529	0.044450392209343	0.00918243396265261	0.0139589466965885	0.0124765806757118	0	0	0.00811183628090836	0.00265590578740401	0	0	0.0322620493710239	0.00949126021700191	0.000761771427394948	0.00242943320088118	0.00391179922175784	0.00704123859916411	0.00140001235305017	0.000802948261308188	0.0256119906940355	0	0	0	0.00506475057132857	0.00393238763871446	0	8.23536678264808e-05	0.000576475674785366	0.00926478763047909	4.11768339132404e-05	0	0.0928331720574005	0.000473533590002265	0.00321179304523275	0	0.00230590269914146	0.000947067180004529	0.00129707026826707	0.000102942084783101	0.000370591505219164	0.000247061003479442	0.000391179922175784	0.00469415906610941	0.00265590578740401	0.00282061312305697	0.00220296061435836	0.000411768339132404	0	0	0	4.11768339132404e-05	0	0.199460583475737	0.00117353976652735	0.00205884169566202	0	0	0.01772662699965	0.00788536369438554	0	0.00704123859916411	0.000247061003479442	0.00117353976652735	0.000308826254349303	0	0.000473533590002265	0	0.000741183010438327	0.000267649420436063	0.000391179922175784	0	0	0	0	0	0.000185295752609582	0.000205884169566202	0	0.0207737127092298	0	0	0.00100883243087439	8.23536678264808e-05	0.00539416524263449	0.0157913158057277	0	0	0.000535298840872125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M015.AS	0	0.00851523528103454	0	0	0.00322498649636196	0.00030184602675309	0.000397165824675118	0	0	0	0	0	0	0.1058685222254	0.0376036602802402	0.000333619292727099	0.000826104915324246	0	0.00138213706986941	0.000476598989610142	0	0.0160137260509008	0	0	0	0	0.0164903250405109	0.00808629619038541	0	0.00314555333142694	0.00258952117688177	0.000190639595844057	0.000524258888571156	0	0	0.000826104915324246	0	0	0	0.000190639595844057	0	0	0	7.94331649350237e-05	0	0.000778445016363232	0	0.0230197311981699	0.00136625043688241	0.00934134019635878	0.00147745686779144	0	0.0104375178724621	0.00330441966129698	0.0300098497124519	0.00606869380103581	0.0350776856353065	0.00513138245480253	0	0	0.00716487147713914	0.00181107616051854	0	0	0.0563498872049058	0.000285959393766085	0.00177930289454453	0.0114224891176564	0.000476598989610142	0.00697423188129508	0.00393988498077717	0.00408286467766022	0.00619578686493185	0	0	0	0.00322498649636196	0.0040193181457122	0	0.00174752962857052	0.000190639595844057	0.00227178851714168	0	0.00222412861818066	0.116321926730849	0.000937311346233279	0.00231944841610269	4.76598989610142e-05	0.00179518952753153	0	0.00114383757506434	0.00319321323038795	0.000746671750389223	0.000428939090649128	0	0.00937311346233279	0.003367966193245	0.00530613541765958	0.00163632319766149	0.000349505925714104	0	0.00030184602675309	0	4.76598989610142e-05	0.0010008578781813	0.29808089473517	0	0.00103263114415531	0	6.35465319480189e-05	0.0143297429542783	0.0316938328090744	0	0	0	0.00144568360181743	0.0026689543418168	7.94331649350237e-05	0.00276427413973882	0.000365392558701109	0.000317732659740095	0.000349505925714104	0.000397165824675118	0	0	0	0	0	0.000413052457662123	0	0	0	0.00679947891843803	0	0.000174752962857052	0	0.0147110221459664	0.0126139865916818	0.00732373780700918	0	0	0.00743494423791822	0	0	0	0	0	0	0	0	0.00138213706986941	0	0	0	0	0	0	0	0
M015.SI	0	0.0065799886941775	0	0	0.00332391181458451	0.00031656302996043	0.000180893159977388	0	0	0	0	0	0	0.0951724137931034	0.0183380440927077	0.000180893159977388	0.00169587337478802	0	0.00226116449971735	0.000927077444884115	0	0.0181345392877332	0	0	0	0	0.015240248728095	0.0119163369135105	0	0.00492933860938383	0.00140192198982476	4.52232899943471e-05	0.000226116449971735	0	0	0.00131147540983607	0	0	0	9.04465799886942e-05	0	0	0	2.26116449971735e-05	0	0.00113058224985868	0	0.0172526851328434	0.0011984171848502	0.00827586206896552	0.00203504804974562	0	0.00791407574901074	0.00219332956472583	0.0243301300169587	0.00388920293951385	0.0262295081967213	0.00653476540418315	0	0	0.00728094968908988	0.00124364047484455	0	0	0.0494516676088185	0.000610514414923686	0.000927077444884115	0.00612775579423403	0.000226116449971735	0.00544940644431882	0.00289429055963821	0.00366308648954211	0.0046127755794234	0	0	0	0.00235161107970605	0.00291690220463539	0	0.000904465799886942	0.000203504804974562	0.00101752402487281	0	0.00135669869983041	0.0916449971735444	0.00198982475975127	0.0011984171848502	6.78349349915206e-05	0.0011079706048615	4.52232899943471e-05	0.000791407574901074	0.00244205765969474	0.0011079706048615	0.00038439796495195	0	0.00827586206896552	0.00244205765969474	0.00327868852459016	0.0007687959299039	6.78349349915206e-05	0	4.52232899943471e-05	0	0	0.000452232899943471	0.413092142453364	0	0.00140192198982476	0	0	0.0269304691916337	0.0211418880723573	0	0	0	0.000927077444884115	0.00343697003957038	9.04465799886942e-05	0.00210288298473714	0.000542679479932165	0.000248728094968909	0.000474844544940644	0.000180893159977388	0	0.000226116449971735	0	0	0	0.00038439796495195	0	0	0	0.00481628038439796	0	0.000113058224985868	0	0.0149010740531374	0.0074392312040701	0.00305257207461843	0	0	0.00678349349915206	0	0	0	0	0	0	0	0	0.00108535895986433	0	0	0	0	0	0	0	0
