feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Lactobacillus	Ligilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Intestinibacter	Romboutsia	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	Muribaculaceae	Prevotella	Tannerellaceae	f__Christensenellaceae.g__unassigned	Howardella	Tyzzerella	CAG.352	Family_XIII_UCG.001	Veillonellaceae	Ralstonia
4028.4.lib30	-16.4412096916722	-5.77766850199883	-15.2053350812757	-16.4412096916722	-14.8073549220576	-6.54528430900522	-16.3488145861129	-11.8940124632363	-15.328341840598	-15.419696888306	-14.9881964876243	-2.403161586496	-16.0797972561315	-14.6470086384416	-14.5884218511995	-7.83873002773511	-15.3596809373508	-16.2200003719044	-2.71254958196629	-6.23937643470833	-7.3862178230376	-14.7387783901839	-6.82255010067968	-15.3457517402327	-15.1899789486325	-13.3090499625151	-8.91673253973638	-12.8940124632363	-14.3549724769604	-12.3090499625151	-6.69434011839994	-16.6731158050904	-13.8940124632363	-14.8143321153684	-15.0038106846081	-10.8940124632363	-16.0073485310372	-16.1439013303685	-15.082065857738	-9.40215936690663	-9.434580844599	-13.8940124632363	-5.92534567004109	-7.26465584315669	-11.5720843683489	-3.91458726790483	-10.2501562734616	-6.92246890928553	-5.44692923702665	-15.5415806599912	-7.04852241229193	-11.1935727450952	-12.8940124632363	-7.82792327277853	-9.13912496107283	-7.59939171434467	-10.3090499625151	-8.55416246035168	-8.15254547683515	-8.4677477085342	-10.2501562734616	-4.28760725053852	-15.77169578985	-16.0115330268357	-13.3090499625151	-8.40215936690663	-8.68455909760735	-12.8940124632363	-8.78548800645813	-9.25015627346158	-4.91816449522952	-4.31281188131134	-9.27930261912109	-10.806549621986	-11.434580844599	-11.724087461794	-8.64608494979272	-9.27930261912109	-11.0866575411787	-11.434580844599	-5.13578924850958	-7.93981615284943	-7.88278520781305	-12.5720843683489	-12.0866575411787	-15.4793697750621	-15.7322999422698	-12.8940124632363	-3.08303924323414	-15.545326509599	-9.8940124632363	-9.53646045861822	-8.74426534373162	-4.59594989551728	-15.3353903546939	-16.035615318962	-16.2953384719256	-9.40215936690663	-14.775095822586	-9.40215936690663	-14.5330863421676	-10.9871218676278	-8.55416246035168	-5.38225980946892	-13.2664937563122	-15.0214137930081	-5.19183977787075	-7.84961834387785	-16.0089319017818	-15.8240637375449	-14.8275411901725	-15.0445648828126	-10.5016950404575	-7.02982631858202	-9.11265274971164	-15.1981380524011	-17.2543643285809	-9.30904996251514	-14.8940124632363	-11.5720843683489	-14.1013684035272	-16.4232964984145	-14.3596809373508	-9.4677477085342	-15.2503971210871	-10.1391249610728	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4029.2.lib29	-12.5495440383016	-15.9155059622319	-15.2053350812757	-13.2865096324678	-14.8073549220576	-12.5495440383016	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-7.47059269690676	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-11.8714721331889	-15.190827797067	-14.7387783901839	-12.2865096324678	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-12.0641172111313	-14.8143321153684	-15.0038106846081	-8.06411721113134	-12.5495440383016	-16.1439013303685	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-15.2019707283731	-13.8714721331889	-8.91727582280207	-13.5458091373666	-15.1763679683644	-14.4693662409167	-15.5415806599912	-14.9992953870234	-15.2445868230971	-11.8714721331889	-9.47915471041019	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-15.6686357256463	-15.77169578985	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-7.34009067267264	-11.0641172111313	-14.2637337852733	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-12.8714721331889	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-8.28650963246779	-15.545326509599	-14.3205467295386	-14.9918760990034	-14.9679467058127	-14.5837487864884	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-12.5495440383016	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-10.7015471317466	-0.0708249696427967	-15.1981380524011	-5.57685138429732	-9.17103241504786	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4029.3.lib29	-10.7066399062617	-10.4842474849252	-15.2053350812757	-9.76804045092581	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-6.31432248348291	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-9.6477462172081	-14.8143321153684	-15.0038106846081	-6.06278371648694	-12.2916024069828	-10.4842474849252	-11.7066399062617	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-15.2019707283731	-12.7066399062617	-13.0571456169107	-13.5458091373666	-15.1763679683644	-14.4693662409167	-15.5415806599912	-14.9992953870234	-15.2445868230971	-17.4232964984145	-13.7347801728356	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-15.6686357256463	-15.77169578985	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-4.31289194787646	-15.3066313617125	-14.2637337852733	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-11.9696743120955	-15.545326509599	-14.3205467295386	-14.9918760990034	-14.9679467058127	-10.4842474849252	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-9.96967431209546	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-0.148059752749606	-15.1981380524011	-6.66224578690321	-8.79974931065315	-10.7066399062617	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4029.4.lib29	-11.0076989194396	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-15.419696888306	-15.328341840598	-15.419696888306	-14.9881964876243	-7.24393326592971	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-14.8646214416175	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-9.30725920129854	-14.8143321153684	-15.0038106846081	-5.77407924267993	-11.0076989194396	-9.42273641871848	-15.082065857738	-15.7941619914236	-15.1079253874636	-15.0126827296502	-16.0439244156132	-15.2019707283731	-15.2154571622267	-13.0571456169107	-13.5458091373666	-15.1763679683644	-14.4693662409167	-15.5415806599912	-14.9992953870234	-15.2445868230971	-17.4232964984145	-13.7347801728356	-15.358616863683	-14.9992953870234	-15.4391382795318	-14.9160100518163	-15.6215940390175	-15.6686357256463	-15.0536713855952	-15.6686357256463	-15.77169578985	-16.0115330268357	-15.5418831054422	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-5.02375526565871	-15.3066313617125	-14.2637337852733	-15.9918760990034	-15.4968225768984	-16.0073485310372	-16.0073485310372	-16.0046593890271	-15.545326509599	-15.5976452303714	-15.8621045777549	-15.8353596218082	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-13.8884578775115	-15.545326509599	-14.3205467295386	-14.9918760990034	-14.9679467058127	-14.5837487864884	-15.3353903546939	-16.035615318962	-16.2953384719256	-15.3199425538831	-14.775095822586	-15.1247675358225	-14.5330863421676	-15.7638520853917	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-10.2707333252734	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-14.595257481449	-0.1090660434881	-15.1981380524011	-6.92023607818929	-8.12505587007779	-10.8377739179973	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-14.8584667346833	-15.4763981434162	-16.4232964984145
4030.2.rerun.lib32	-16.4412096916722	-10.6772983441229	-15.2053350812757	-11.1133974589295	-14.8073549220576	-14.1798572681417	-16.3488145861129	-8.08191922745636	-15.328341840598	-15.419696888306	-14.9881964876243	-2.00502675022428	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-3.96006896801791	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-14.8693689266963	-10.5004205820388	-14.3549724769604	-15.0174609038594	-14.9918760990034	-16.6731158050904	-6.59352998643026	-14.8143321153684	-15.0038106846081	-8.4459727980164	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-8.63100469184892	-15.0126827296502	-6.2293167462291	-15.2019707283731	-9.58615045606466	-4.81392005485556	-13.5458091373666	-7.56423567963622	-6.06643397995894	-15.5415806599912	-6.01350822697937	-15.2445868230971	-17.4232964984145	-5.99628915593066	-8.72512686921347	-14.9992953870234	-11.7414286815426	-14.9160100518163	-7.74964918834754	-11.1133974589295	-15.0536713855952	-1.64951251706209	-6.48318387711347	-11.0309352987376	-9.95293278673628	-14.4549739531104	-15.2445868230971	-15.5068240947932	-15.3043513216632	-6.41950058665521	-4.37988360755863	-4.68122404733666	-15.9918760990034	-12.2008603001799	-8.80854287740111	-8.43267597540294	-16.0046593890271	-15.545326509599	-7.91545808131762	-8.55700411040514	-12.2008603001799	-14.677132344649	-15.9438197077127	-16.0427922282289	-15.4140245098782	-15.4793697750621	-15.7322999422698	-15.7665547890901	-4.1516924278077	-15.545326509599	-9.74142868154257	-11.2939697045713	-11.2008603001799	-4.82908365584194	-15.3353903546939	-16.035615318962	-16.2953384719256	-10.2008603001799	-14.775095822586	-9.17849248715141	-14.5330863421676	-15.7638520853917	-8.67729834412286	-15.7097031163223	-13.2664937563122	-15.0214137930081	-7.70900720385019	-16.119528831748	-9.15646618082141	-12.8789322052925	-14.8275411901725	-15.0445648828126	-14.5659945590822	-8.38068133776468	-15.7367190187677	-15.1981380524011	-17.2543643285809	-8.12404470312904	-11.2008603001799	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-9.31821725081803	-15.4763981434162	-16.4232964984145
4030.3.rerun.lib32	-13.2309811116465	-9.62217186897098	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-8.61039470119462	-15.328341840598	-15.419696888306	-14.9881964876243	-1.70879193694587	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-3.89113110876188	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-12.0934775878966	-14.8693689266963	-9.53054139350541	-14.3549724769604	-15.0174609038594	-10.7980217043704	-10.9090530167591	-5.12769330323448	-14.8143321153684	-15.0038106846081	-7.15202977025168	-16.0073485310372	-16.1439013303685	-15.082065857738	-15.7941619914236	-8.67026615717202	-15.0126827296502	-6.7552476806801	-15.2019707283731	-8.81144222013272	-4.61627126753129	-13.5458091373666	-6.28378252738445	-6.51125005489665	-13.9679467058127	-6.30735650027818	-15.2445868230971	-10.4236261895889	-6.04511456633517	-9.32409051603798	-12.7455542844763	-11.8524694883928	-14.9160100518163	-6.77812214693269	-12.9679467058127	-15.0536713855952	-2.53349222358968	-6.98685516836277	-11.3829842050916	-9.64601861092535	-14.4549739531104	-15.2445868230971	-15.5068240947932	-10.7980217043704	-6.67026615717202	-4.18932196000929	-4.70585186044253	-15.9918760990034	-11.7455542844763	-7.3532368616975	-8.25828845764224	-10.5085150871754	-15.545326509599	-7.71370541843692	-7.77812214693269	-10.0293472504769	-14.677132344649	-15.9438197077127	-16.0427922282289	-10.5085150871754	-15.4793697750621	-15.7322999422698	-12.9679467058127	-3.58820734911342	-15.545326509599	-8.93819936241866	-9.32409051603798	-13.9679467058127	-5.09142975924771	-15.3353903546939	-16.035615318962	-16.2953384719256	-10.3434558409049	-14.775095822586	-7.99832035485623	-14.5330863421676	-15.7638520853917	-6.96045216926578	-10.0293472504769	-13.2664937563122	-15.0214137930081	-6.14351827039616	-16.119528831748	-9.32409051603798	-15.8240637375449	-14.8275411901725	-15.0445648828126	-14.5659945590822	-7.07717577556747	-15.7367190187677	-15.1981380524011	-17.2543643285809	-7.85246948839277	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-9.1605917837551	-15.4763981434162	-16.4232964984145
4030.4.lib30	-16.4412096916722	-9.81070877398427	-15.2053350812757	-16.4412096916722	-14.8073549220576	-14.1798572681417	-16.3488145861129	-9.67640768227268	-15.328341840598	-15.419696888306	-14.9881964876243	-2.07575137444638	-16.0797972561315	-14.6470086384416	-14.5884218511995	-15.3473445394315	-15.3596809373508	-16.2200003719044	-14.775095822586	-3.39223906334954	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-11.3609058565447	-14.8693689266963	-9.1570335231791	-14.3549724769604	-15.0174609038594	-10.5832982778812	-11.9203332651588	-5.88865019754987	-14.8143321153684	-15.0038106846081	-8.08611173724848	-16.0073485310372	-12.99833577716	-15.082065857738	-15.7941619914236	-8.56834793641522	-15.0126827296502	-6.31651173718629	-15.2019707283731	-10.3609058565447	-4.38936230259398	-13.5458091373666	-6.36574441348113	-5.8041261235943	-15.5415806599912	-5.58988808724155	-15.2445868230971	-9.52440458882763	-5.42510938448985	-7.94909225814019	-11.7759433558236	-12.3609058565447	-14.9160100518163	-6.42006792901289	-10.3869010650777	-15.0536713855952	-2.32649989180181	-6.77379808399203	-12.5832982778812	-9.31027978347478	-14.4549739531104	-15.2445868230971	-15.5068240947932	-10.1238666592439	-6.1514524909158	-3.84211221739679	-4.32866329558118	-15.9918760990034	-9.82841077571773	-6.9108729359097	-7.62136631871472	-11.4678210604613	-15.545326509599	-6.92033326515877	-7.27041532259684	-10.6446988225453	-14.677132344649	-15.9438197077127	-16.0427922282289	-9.36090585654475	-15.4793697750621	-15.7322999422698	-15.7665547890901	-4.29020986587382	-15.545326509599	-9.26137018299383	-9.77594335582359	-11.7088291599651	-5.83398749329516	-15.3353903546939	-16.035615318962	-16.2953384719256	-10.1682607786024	-14.775095822586	-9.02870942620356	-14.5330863421676	-15.7638520853917	-7.37709789004733	-11.7759433558236	-13.2664937563122	-15.0214137930081	-6.24790792318727	-16.119528831748	-9.84633268371499	-12.7088291599651	-14.8275411901725	-15.0445648828126	-14.5659945590822	-6.9274694464404	-15.7367190187677	-15.1981380524011	-17.2543643285809	-7.90147423790745	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-9.49583543663086	-15.4763981434162	-13.846332683715
4031.2.lib29	-13.3323163301992	-15.9155059622319	-15.2053350812757	-13.3323163301992	-11.3323163301992	-6.05154556006861	-16.3488145861129	-10.5249614081416	-15.328341840598	-15.419696888306	-14.9881964876243	-2.48291122925146	-5.11072920893441	-14.6470086384416	-8.44967328083738	-15.3473445394315	-15.3596809373508	-16.2200003719044	-3.7844578241408	-7.48682627925484	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-7.97476432558113	-15.7638520853917	-11.5249614081416	-12.0103882353119	-9.08438881675563	-12.3323163301992	-15.677132344649	-14.8143321153684	-15.0038106846081	-7.49942631603448	-16.0073485310372	-16.1439013303685	-15.082065857738	-5.5057678429083	-6.99246632731459	-15.0126827296502	-16.0439244156132	-4.76626229202813	-15.2154571622267	-3.24154227555847	-7.52496140814161	-6.12286296457027	-5.84046323386954	-10.1623913287569	-5.50894909015298	-8.4254257345907	-9.93999890742046	-6.84046323386954	-7.68846014042449	-14.9992953870234	-9.93999890742046	-7.56413200542229	-8.08438881675563	-11.5249614081416	-9.63187661205813	-5.45887221768384	-11.1623913287569	-7.97476432558113	-6.43144952221847	-14.4549739531104	-10.5249614081416	-15.5068240947932	-6.32108907477596	-10.5249614081416	-5.92717486706287	-5.06552978950432	-7.3550364066993	-4.61978932975939	-9.47433533507165	-9.68846014042449	-6.88937283435049	-10.4254257345907	-8.63187661205813	-8.49942631603447	-5.29889332866177	-10.3323163301992	-8.8087543741422	-11.5249614081416	-10.8728847115619	-15.4793697750621	-13.3323163301992	-15.7665547890901	-2.79704095357841	-9.52496140814161	-8.47433533507165	-8.26622713974144	-7.55095661667456	-5.03769558130759	-10.6318766120581	-8.8087543741422	-11.3323163301992	-8.10349763970334	-12.3323163301992	-10.7473538294781	-14.5330863421676	-12.0103882353119	-15.4428139376752	-13.3323163301992	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-9.74735382947806	-13.3323163301992	-14.8275411901725	-15.0445648828126	-5.14496425699872	-14.595257481449	-9.57742882803575	-15.1981380524011	-17.2543643285809	-8.93999890742046	-16.7665547890901	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-9.87288471156192	-15.4763981434162	-13.3323163301992
4031.3.lib29	-16.4412096916722	-11.2785785180265	-15.2053350812757	-16.4412096916722	-14.8073549220576	-9.09095151485075	-16.3488145861129	-10.0561860966901	-15.328341840598	-15.419696888306	-14.9881964876243	-1.41370455689157	-5.37972524148342	-14.6470086384416	-7.56586047010699	-15.3473445394315	-15.3596809373508	-16.2200003719044	-4.43727626404558	-7.81914689938923	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-16.4237888970089	-8.8939146677912	-15.7638520853917	-14.3549724769604	-15.0174609038594	-10.6411485974112	-12.4485035194688	-15.677132344649	-12.1265754245815	-15.0038106846081	-8.20057600602525	-16.0073485310372	-16.1439013303685	-15.082065857738	-6.0604862341237	-7.72058306490564	-15.0126827296502	-16.0439244156132	-4.84302400140717	-15.2154571622267	-4.06804245437986	-9.49430720908196	-6.52964028219424	-6.93280368118479	-8.02223876476674	-6.48271923480675	-7.62832455705365	-9.23905015383989	-6.39865497001828	-7.16310130060659	-14.9992953870234	-11.1265754245815	-8.00556002362011	-6.68695228702436	-10.7480638013277	-10.6411485974112	-4.63953934454958	-12.4485035194688	-8.565860470107	-7.52964028219424	-14.4549739531104	-15.2445868230971	-15.5068240947932	-6.85604648220076	-10.8635410187477	-5.97277008850244	-4.96670408780308	-8.98907190083154	-5.73769708576948	-9.31922050252387	-10.0561860966901	-6.35047143650831	-15.545326509599	-8.86354101874768	-9.05618609669008	-5.89008280620017	-10.1265754245815	-9.16310130060659	-11.1265754245815	-10.7480638013277	-15.4793697750621	-15.7322999422698	-15.7665547890901	-3.38039704361006	-9.69361601730537	-9.44850351946884	-9.3610406782185	-8.38241432901106	-4.24637969563838	-8.95665042313916	-8.40410940011038	-16.2953384719256	-7.59052252434126	-10.8635410187477	-11.1265754245815	-14.5330863421676	-11.6411485974112	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-10.2785785180265	-15.8240637375449	-14.8275411901725	-15.0445648828126	-6.87864791113789	-14.595257481449	-12.8635410187477	-15.1981380524011	-17.2543643285809	-10.7480638013277	-10.8635410187477	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-9.54161292386032	-15.4763981434162	-16.4232964984145
4031.4.lib29	-16.4412096916722	-15.9155059622319	-15.2053350812757	-16.4412096916722	-14.8073549220576	-8.39098226582036	-16.3488145861129	-11.2785075365619	-15.328341840598	-15.419696888306	-14.9881964876243	-1.80662913999353	-5.30122761306203	-14.6470086384416	-7.38126711098714	-15.3473445394315	-15.3596809373508	-16.2200003719044	-4.15645608884805	-8.27850753656194	-15.190827797067	-14.7387783901839	-15.0064137457106	-15.3457517402327	-15.1899789486325	-12.2785075365619	-9.10858253511963	-15.7638520853917	-14.3549724769604	-15.0174609038594	-10.6935450358408	-13.6004356314493	-15.677132344649	-14.8143321153684	-15.0038106846081	-7.75494558050493	-16.0073485310372	-16.1439013303685	-15.082065857738	-5.88962919774995	-8.20811820867054	-15.0126827296502	-16.0439244156132	-4.24068607112698	-15.2154571622267	-3.71932167077421	-8.87251517688611	-6.46088427905051	-5.73624948679503	-8.57806781842085	-6.4456175223972	-7.58920837602605	-10.2081182086705	-6.69956882346856	-7.1910446953116	-14.9992953870234	-15.4391382795318	-7.94222414869751	-7.3336490907544	-11.430510630007	-8.66969829388642	-4.49977329244411	-11.430510630007	-7.85896864504816	-6.82564857184813	-14.4549739531104	-11.430510630007	-15.5068240947932	-6.22539620010238	-10.6004356314493	-5.61175094467714	-5.12065536742021	-9.7930807093917	-5.59200700937873	-9.39098226582036	-10.2785075365619	-6.46600931122838	-11.141004012812	-9.10858253511963	-9.43051063000699	-5.708651928231	-10.141004012812	-10.6935450358408	-11.6004356314493	-10.512972790199	-15.4793697750621	-15.7322999422698	-15.7665547890901	-3.31387786984135	-10.2081182086705	-8.71779258208746	-8.66969829388642	-7.81907591792465	-3.92183549234985	-9.39098226582036	-8.55604151209085	-16.2953384719256	-7.37161694095342	-12.6004356314493	-12.0154731307282	-14.5330863421676	-11.0154731307282	-15.4428139376752	-15.7097031163223	-13.2664937563122	-15.0214137930081	-15.5976452303714	-16.119528831748	-9.89999591330821	-11.430510630007	-14.8275411901725	-15.0445648828126	-6.93509971426413	-14.595257481449	-10.2785075365619	-15.1981380524011	-17.2543643285809	-9.89999591330821	-13.6004356314493	-15.4543314274174	-14.1013684035272	-16.4232964984145	-14.3596809373508	-14.8944072743409	-15.2503971210871	-14.5556675918407	-15.2019707283731	-10.8999959133082	-15.4763981434162	-16.4232964984145
